trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
29,False,"{'a': 0.7, 'e': 0.23457028809379774}",40,34,-9.71286975354,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.05,0.7
30,False,"{'a': 0.7, 'e': 0.2231301601484299}",48,26,17.3146473316,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.7
31,False,"{'a': 0.7, 'e': 0.21224797382674312}",48,27,-2.90708700057,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.05,0.7
32,False,"{'a': 0.7, 'e': 0.20189651799465547}",32,25,-11.175671871,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1,-0.05,0.7
33,False,"{'a': 0.7, 'e': 0.19204990862075416}",32,3,-32.0996621309,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 1}",1,-0.05,0.7
34,False,"{'a': 0.7, 'e': 0.18268352405273469}",32,24,-0.371314713734,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.7
35,False,"{'a': 0.7, 'e': 0.17377394345044517}",32,18,19.8078579661,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
36,False,"{'a': 0.7, 'e': 0.16529888822158659}",32,27,8.52314357232,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
37,False,"{'a': 0.7, 'e': 0.15723716631362766}",32,24,12.0100318643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
38,False,"{'a': 0.7, 'e': 0.14956861922263509}",40,30,-3.39528404227,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1,-0.05,0.7
39,False,"{'a': 0.7, 'e': 0.14227407158651362}",32,10,-36.6975458715,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1,-0.05,0.7
40,False,"{'a': 0.7, 'e': 0.13533528323661273}",40,35,12.2059797886,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
41,False,"{'a': 0.7, 'e': 0.12873490358780426}",32,19,-5.0451643077,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.05,0.7
42,False,"{'a': 0.7, 'e': 0.12245642825298195}",32,0,44.7577781419,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,-0.05,0.7
43,False,"{'a': 0.7, 'e': 0.11648415777349699}",32,19,6.96272469383,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.7
44,False,"{'a': 0.7, 'e': 0.11080315836233391}",48,0,-196.515213773,"{0: 39, 1: 2, 2: 2, 3: 0, 4: 5}",0,-0.05,0.7
45,False,"{'a': 0.7, 'e': 0.10539922456186436}",32,7,30.6761219973,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
46,False,"{'a': 0.7, 'e': 0.10025884372280376}",40,35,7.18529749992,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
47,False,"{'a': 0.7, 'e': 0.095369162215549641}",40,26,-4.27516456931,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.05,0.7
48,False,"{'a': 0.7, 'e': 0.090717953289412526}",32,25,10.6002444557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
49,False,"{'a': 0.7, 'e': 0.086293586499370536}",40,22,-58.6914639293,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1,-0.05,0.7
50,False,"{'a': 0.7, 'e': 0.082084998623898814}",48,22,-9.23003084828,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.05,0.7
51,False,"{'a': 0.7, 'e': 0.078081666001153169}",32,1,-35.5470949716,"{0: 27, 1: 2, 2: 0, 3: 1, 4: 1}",1,-0.05,0.7
52,False,"{'a': 0.7, 'e': 0.074273578214333891}",32,22,12.9744607683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
53,False,"{'a': 0.7, 'e': 0.070651213060429596}",56,39,12.9134913731,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.7
54,False,"{'a': 0.7, 'e': 0.06720551273974977}",48,28,6.04778069263,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.05,0.7
55,False,"{'a': 0.7, 'e': 0.063927861206707584}",40,23,1.83290590239,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.05,0.7
56,False,"{'a': 0.7, 'e': 0.06081006262521798}",48,26,24.9167775759,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
57,False,"{'a': 0.7, 'e': 0.057844320874838477}",32,22,13.0773605338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
58,False,"{'a': 0.7, 'e': 0.055023220056407245}",40,22,15.5730140325,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.7
59,False,"{'a': 0.7, 'e': 0.052339705948432409}",32,24,10.4701611063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
60,False,"{'a': 0.7, 'e': 0.049787068367863958}",56,29,8.33496504268,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.05,0.7
1,True,"{'a': 0, 'e': 0}",40,27,22.1922351301,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
2,True,"{'a': 0, 'e': 0}",32,17,20.683509406,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
3,True,"{'a': 0, 'e': 0}",48,9,38.6583166524,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
4,True,"{'a': 0, 'e': 0}",40,20,-17.474692384,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1,-0.05,0.7
5,True,"{'a': 0, 'e': 0}",32,24,-28.9975831261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.05,0.7
6,True,"{'a': 0, 'e': 0}",40,29,11.3163270288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
7,True,"{'a': 0, 'e': 0}",40,26,13.8776844695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
8,True,"{'a': 0, 'e': 0}",40,25,19.3608638949,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
9,True,"{'a': 0, 'e': 0}",40,32,11.1993599121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
10,True,"{'a': 0, 'e': 0}",40,13,30.5258610044,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.7
1,False,"{'a': 0.7, 'e': 0.93941306281347581}",40,0,-180.172261842,"{0: 25, 1: 7, 2: 5, 3: 0, 4: 3}",0,-0.0625,0.7
2,False,"{'a': 0.7, 'e': 0.88249690258459546}",32,0,-197.615995296,"{0: 17, 1: 3, 2: 8, 3: 2, 4: 2}",0,-0.0625,0.7
3,False,"{'a': 0.7, 'e': 0.82902911818040037}",32,9,-97.9040598061,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 1}",1,-0.0625,0.7
4,False,"{'a': 0.7, 'e': 0.77880078307140488}",32,0,-117.452710856,"{0: 22, 1: 5, 2: 3, 3: 0, 4: 2}",0,-0.0625,0.7
5,False,"{'a': 0.7, 'e': 0.73161562894664178}",48,0,-226.579259465,"{0: 34, 1: 4, 2: 4, 3: 2, 4: 4}",0,-0.0625,0.7
6,False,"{'a': 0.7, 'e': 0.68728927879097224}",56,0,-208.975679065,"{0: 39, 1: 1, 2: 12, 3: 2, 4: 2}",0,-0.0625,0.7
7,False,"{'a': 0.7, 'e': 0.64564852642789206}",32,7,-102.176587496,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",1,-0.0625,0.7
8,False,"{'a': 0.7, 'e': 0.60653065971263342}",40,17,-81.3608619029,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 1}",1,-0.0625,0.7
9,False,"{'a': 0.7, 'e': 0.56978282473092301}",48,0,-277.195454507,"{0: 32, 1: 3, 2: 5, 3: 4, 4: 4}",0,-0.0625,0.7
10,False,"{'a': 0.7, 'e': 0.53526142851899028}",40,19,5.26248435596,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.0625,0.7
11,False,"{'a': 0.7, 'e': 0.50283157797094102}",48,1,-57.99438867,"{0: 40, 1: 2, 2: 3, 3: 1, 4: 1}",1,-0.0625,0.7
12,False,"{'a': 0.7, 'e': 0.4723665527410148}",48,0,-163.343224407,"{0: 34, 1: 2, 2: 9, 3: 1, 4: 2}",0,-0.0625,0.7
13,False,"{'a': 0.7, 'e': 0.44374731008107998}",48,30,-8.41056620026,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1,-0.0625,0.7
14,False,"{'a': 0.7, 'e': 0.4168620196785085}",32,16,-45.730993627,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1,-0.0625,0.7
15,False,"{'a': 0.7, 'e': 0.3916056266767991}",40,31,-33.8068536318,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
16,False,"{'a': 0.7, 'e': 0.36787944117144245}",32,0,-244.256889854,"{0: 19, 1: 1, 2: 4, 3: 5, 4: 3}",0,-0.0625,0.7
17,False,"{'a': 0.7, 'e': 0.34559075257697464}",32,0,-16.7846535411,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 0}",0,-0.0625,0.7
18,False,"{'a': 0.7, 'e': 0.32465246735834985}",40,0,-165.170231487,"{0: 32, 1: 2, 2: 2, 3: 0, 4: 4}",0,-0.0625,0.7
19,False,"{'a': 0.7, 'e': 0.30498276871105939}",48,0,-106.066576402,"{0: 40, 1: 1, 2: 4, 3: 1, 4: 2}",0,-0.0625,0.7
20,False,"{'a': 0.7, 'e': 0.2865047968601902}",48,34,-32.1308331884,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1,-0.0625,0.7
21,False,"{'a': 0.7, 'e': 0.26914634872918397}",32,0,-58.7751381547,"{0: 27, 1: 1, 2: 2, 3: 1, 4: 1}",0,-0.0625,0.7
22,False,"{'a': 0.7, 'e': 0.25283959580474658}",40,8,-61.7562706747,"{0: 28, 1: 0, 2: 0, 3: 3, 4: 1}",1,-0.0625,0.7
23,False,"{'a': 0.7, 'e': 0.23752081909545822}",40,25,-21.3966284954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
24,False,"{'a': 0.7, 'e': 0.22313016014842993}",40,11,20.1359348359,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.7
25,False,"{'a': 0.7, 'e': 0.20961138715109792}",32,18,-21.4890889127,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1,-0.0625,0.7
26,False,"{'a': 0.7, 'e': 0.19691167520419414}",40,0,-21.5665398303,"{0: 37, 1: 1, 2: 1, 3: 0, 4: 1}",0,-0.0625,0.7
27,False,"{'a': 0.7, 'e': 0.18498139990730439}",32,20,-45.495485113,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1,-0.0625,0.7
28,False,"{'a': 0.7, 'e': 0.17377394345044522}",40,6,11.2537691777,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 0}",1,-0.0625,0.7
29,False,"{'a': 0.7, 'e': 0.16324551245395849}",40,22,15.2214040056,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.7
30,False,"{'a': 0.7, 'e': 0.15335496684492855}",48,18,-20.8182177463,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",1,-0.0625,0.7
31,False,"{'a': 0.7, 'e': 0.14406365910145336}",40,4,-100.02048059,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 3}",1,-0.0625,0.7
32,False,"{'a': 0.7, 'e': 0.13533528323661276}",32,0,-41.1706711849,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 2}",0,-0.0625,0.7
33,False,"{'a': 0.7, 'e': 0.12713573293203564}",40,20,-16.642132031,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
34,False,"{'a': 0.7, 'e': 0.11943296826671969}",32,6,30.9311685717,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
35,False,"{'a': 0.7, 'e': 0.1121968905203438}",32,26,-29.5048446371,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
36,False,"{'a': 0.7, 'e': 0.1053992245618644}",48,0,9.0708171328,"{0: 47, 1: 0, 2: 0, 3: 0, 4: 1}",0,-0.0625,0.7
37,False,"{'a': 0.7, 'e': 0.099013408363826369}",40,14,19.4388252425,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.7
38,False,"{'a': 0.7, 'e': 0.093014489210663548}",32,13,-24.4339783663,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1,-0.0625,0.7
39,False,"{'a': 0.7, 'e': 0.087379026195420442}",56,44,3.47397793952,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.7
40,False,"{'a': 0.7, 'e': 0.082084998623898855}",48,32,-6.36857209332,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1,-0.0625,0.7
41,False,"{'a': 0.7, 'e': 0.077111719968316769}",32,10,-30.2581202261,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1,-0.0625,0.7
42,False,"{'a': 0.7, 'e': 0.072439757034251512}",48,0,46.2011243444,"{0: 47, 1: 1, 2: 0, 3: 0, 4: 0}",0,-0.0625,0.7
43,False,"{'a': 0.7, 'e': 0.068050854025010238}",56,16,12.1067888188,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
44,False,"{'a': 0.7, 'e': 0.063927861206707612}",32,18,18.17750631,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
45,False,"{'a': 0.7, 'e': 0.06005466789530798}",40,26,-18.8115840064,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
46,False,"{'a': 0.7, 'e': 0.056416139503777385}",32,0,38.3661547777,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,-0.0625,0.7
47,False,"{'a': 0.7, 'e': 0.052998058403355836}",32,19,-34.1258278409,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1,-0.0625,0.7
48,False,"{'a': 0.7, 'e': 0.049787068367863972}",32,22,15.2585101294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
1,True,"{'a': 0, 'e': 0}",32,24,13.0762562824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
2,True,"{'a': 0, 'e': 0}",32,17,22.8350447754,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
3,True,"{'a': 0, 'e': 0}",32,22,14.7976901375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
4,True,"{'a': 0, 'e': 0}",32,14,21.1510739872,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
5,True,"{'a': 0, 'e': 0}",32,28,7.98868330825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
6,True,"{'a': 0, 'e': 0}",40,4,42.2878803487,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
7,True,"{'a': 0, 'e': 0}",32,0,28.7738423775,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,-0.0625,0.7
8,True,"{'a': 0, 'e': 0}",32,13,23.1998603781,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
9,True,"{'a': 0, 'e': 0}",32,27,7.24404633536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.7
10,True,"{'a': 0, 'e': 0}",48,27,-12.5473064499,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.7
1,False,"{'a': 0.7, 'e': 0.92774348632855286}",32,0,-210.055725483,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 3}",0,-0.075,0.7
2,False,"{'a': 0.7, 'e': 0.8607079764250577}",32,0,-275.016773339,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 5}",0,-0.075,0.7
3,False,"{'a': 0.7, 'e': 0.79851621875937695}",32,0,-128.600315378,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 2}",0,-0.075,0.7
4,False,"{'a': 0.7, 'e': 0.74081822068171777}",40,13,-225.548956959,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 4}",1,-0.075,0.7
5,False,"{'a': 0.7, 'e': 0.68728927879097212}",40,0,-261.395770358,"{0: 29, 1: 1, 2: 4, 3: 0, 4: 6}",0,-0.075,0.7
6,False,"{'a': 0.7, 'e': 0.63762815162177322}",32,0,-91.0892283535,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 2}",0,-0.075,0.7
7,False,"{'a': 0.7, 'e': 0.591555364366815}",48,0,-98.4220628508,"{0: 36, 1: 4, 2: 5, 3: 3, 4: 0}",0,-0.075,0.7
8,False,"{'a': 0.7, 'e': 0.54881163609402628}",40,0,-151.16950922,"{0: 26, 1: 4, 2: 7, 3: 2, 4: 1}",0,-0.075,0.7
9,False,"{'a': 0.7, 'e': 0.50915642060754895}",48,15,17.5906162817,"{0: 31, 1: 1, 2: 1, 3: 0, 4: 0}",1,-0.075,0.7
10,False,"{'a': 0.7, 'e': 0.47236655274101452}",32,0,-44.2278942342,"{0: 27, 1: 1, 2: 3, 3: 0, 4: 1}",0,-0.075,0.7
11,False,"{'a': 0.7, 'e': 0.43823499246494907}",48,17,-125.36364092,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 2}",1,-0.075,0.7
12,False,"{'a': 0.7, 'e': 0.40656965974059894}",48,4,-132.941092882,"{0: 33, 1: 2, 2: 6, 3: 1, 4: 2}",1,-0.075,0.7
13,False,"{'a': 0.7, 'e': 0.37719235356315672}",40,0,-187.17921103,"{0: 30, 1: 1, 2: 3, 3: 3, 4: 3}",0,-0.075,0.7
14,False,"{'a': 0.7, 'e': 0.34993774911115516}",48,37,-17.7136748437,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.075,0.7
15,False,"{'a': 0.7, 'e': 0.32465246735834952}",32,0,-35.8750127137,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 1}",0,-0.075,0.7
16,False,"{'a': 0.7, 'e': 0.30119421191220191}",40,4,-132.565575254,"{0: 29, 1: 0, 2: 4, 3: 0, 4: 3}",1,-0.075,0.7
17,False,"{'a': 0.7, 'e': 0.27943096822140717}",32,0,-61.6325006299,"{0: 26, 1: 0, 2: 5, 3: 0, 4: 1}",0,-0.075,0.7
18,False,"{'a': 0.7, 'e': 0.25924026064589134}",40,0,-26.4966061046,"{0: 37, 1: 1, 2: 0, 3: 1, 4: 1}",0,-0.075,0.7
19,False,"{'a': 0.7, 'e': 0.24050846320834196}",32,14,-81.7706899635,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1,-0.075,0.7
20,False,"{'a': 0.7, 'e': 0.22313016014842965}",32,0,-78.2140595038,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 2}",0,-0.075,0.7
21,False,"{'a': 0.7, 'e': 0.20700755268115245}",40,21,-106.405697223,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 2}",1,-0.075,0.7
22,False,"{'a': 0.7, 'e': 0.19204990862075394}",40,10,30.5077928397,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.075,0.7
23,False,"{'a': 0.7, 'e': 0.17817305177289824}",32,25,5.12760182688,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
24,False,"{'a': 0.7, 'e': 0.16529888822158637}",32,21,10.0008792942,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
25,False,"{'a': 0.7, 'e': 0.1533549668449283}",32,28,9.57459529375,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
26,False,"{'a': 0.7, 'e': 0.14227407158651342}",32,2,5.05125572169,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.075,0.7
27,False,"{'a': 0.7, 'e': 0.13199384318783006}",40,20,22.9286938999,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
28,False,"{'a': 0.7, 'e': 0.12245642825298177}",32,24,-29.7966953383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.075,0.7
29,False,"{'a': 0.7, 'e': 0.1136081536707636}",56,34,11.9684024566,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1,-0.075,0.7
30,False,"{'a': 0.7, 'e': 0.10539922456186421}",32,0,-19.7846019886,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 1}",0,-0.075,0.7
31,False,"{'a': 0.7, 'e': 0.097783444051349935}",32,28,6.86205791877,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
32,False,"{'a': 0.7, 'e': 0.090717953289412387}",40,1,-64.3012881255,"{0: 35, 1: 1, 2: 0, 3: 1, 4: 2}",1,-0.075,0.7
33,False,"{'a': 0.7, 'e': 0.084162990257310263}",32,3,9.85568030602,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.075,0.7
34,False,"{'a': 0.7, 'e': 0.078081666001153058}",32,14,-38.1829574289,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1,-0.075,0.7
35,False,"{'a': 0.7, 'e': 0.072439757034251373}",48,10,34.5659643625,"{0: 37, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.075,0.7
36,False,"{'a': 0.7, 'e': 0.067205512739749673}",40,0,18.391283269,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 0}",0,-0.075,0.7
37,False,"{'a': 0.7, 'e': 0.062349476689673333}",40,16,35.0032311437,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
38,False,"{'a': 0.7, 'e': 0.05784432087483838}",48,0,-23.3440379477,"{0: 44, 1: 1, 2: 2, 3: 0, 4: 1}",0,-0.075,0.7
39,False,"{'a': 0.7, 'e': 0.053664691912730045}",48,34,26.9837030764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
40,False,"{'a': 0.7, 'e': 0.049787068367863868}",32,22,18.566003973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
1,True,"{'a': 0, 'e': 0}",40,31,15.4439461219,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
2,True,"{'a': 0, 'e': 0}",32,28,8.15878591733,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
3,True,"{'a': 0, 'e': 0}",32,0,19.5959090168,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",0,-0.075,0.7
4,True,"{'a': 0, 'e': 0}",48,34,14.4087836959,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
5,True,"{'a': 0, 'e': 0}",32,18,-16.9679347839,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.075,0.7
6,True,"{'a': 0, 'e': 0}",40,24,-20.9203651352,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.075,0.7
7,True,"{'a': 0, 'e': 0}",40,33,11.7272584332,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
8,True,"{'a': 0, 'e': 0}",32,8,30.5826255533,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
9,True,"{'a': 0, 'e': 0}",32,0,34.9931362108,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,-0.075,0.7
10,True,"{'a': 0, 'e': 0}",40,27,17.9853994885,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.075,0.7
1,False,"{'a': 0.8, 'e': 0.97530991202833262}",40,29,-54.1898062614,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 1}",1,-0.025,0.8
2,False,"{'a': 0.8, 'e': 0.9512294245007139}",56,0,-249.69864639,"{0: 36, 1: 4, 2: 11, 3: 2, 4: 3}",0,-0.025,0.8
3,False,"{'a': 0.8, 'e': 0.92774348632855275}",40,0,-66.9914195401,"{0: 30, 1: 5, 2: 3, 3: 2, 4: 0}",0,-0.025,0.8
4,False,"{'a': 0.8, 'e': 0.90483741803595941}",32,0,-147.674647328,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 2}",0,-0.025,0.8
5,False,"{'a': 0.8, 'e': 0.88249690258459523}",40,0,-234.047500769,"{0: 25, 1: 4, 2: 6, 3: 1, 4: 4}",0,-0.025,0.8
6,False,"{'a': 0.8, 'e': 0.86070797642505759}",40,0,-281.874569371,"{0: 26, 1: 2, 2: 5, 3: 2, 4: 5}",0,-0.025,0.8
7,False,"{'a': 0.8, 'e': 0.83945702076920714}",32,0,-127.091686127,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 3}",0,-0.025,0.8
8,False,"{'a': 0.8, 'e': 0.8187307530779816}",40,0,-261.866891182,"{0: 24, 1: 0, 2: 11, 3: 1, 4: 4}",0,-0.025,0.8
9,False,"{'a': 0.8, 'e': 0.79851621875937673}",32,0,-259.544076949,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 4}",0,-0.025,0.8
10,False,"{'a': 0.8, 'e': 0.77880078307140455}",48,23,-78.4237786308,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",1,-0.025,0.8
11,False,"{'a': 0.8, 'e': 0.75957212322496814}",40,0,-295.964465407,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 6}",0,-0.025,0.8
12,False,"{'a': 0.8, 'e': 0.74081822068171754}",40,0,-176.704512849,"{0: 25, 1: 4, 2: 7, 3: 2, 4: 2}",0,-0.025,0.8
13,False,"{'a': 0.8, 'e': 0.72252735364207188}",32,10,-106.293755364,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 2}",1,-0.025,0.8
14,False,"{'a': 0.8, 'e': 0.70468808971871311}",32,0,-136.276725001,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 2}",0,-0.025,0.8
15,False,"{'a': 0.8, 'e': 0.68728927879097179}",32,5,-102.903499389,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 1}",1,-0.025,0.8
16,False,"{'a': 0.8, 'e': 0.67032004603563888}",40,0,-54.5550853987,"{0: 31, 1: 5, 2: 2, 3: 2, 4: 0}",0,-0.025,0.8
17,False,"{'a': 0.8, 'e': 0.65376978512984685}",48,32,-38.5823054782,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1,-0.025,0.8
18,False,"{'a': 0.8, 'e': 0.63762815162177289}",32,0,-143.664148467,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 2}",0,-0.025,0.8
19,False,"{'a': 0.8, 'e': 0.62188505646501968}",32,0,-12.2275705569,"{0: 26, 1: 3, 2: 3, 3: 0, 4: 0}",1,-0.025,0.8
20,False,"{'a': 0.8, 'e': 0.60653065971263298}",32,0,-82.3741005784,"{0: 25, 1: 1, 2: 4, 3: 1, 4: 1}",0,-0.025,0.8
