trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
13,False,"{'a': 0.2, 'e': 0.6099999999999997}",40,22,-87.2379122519,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 1}",1,0.03,0.2
14,False,"{'a': 0.2, 'e': 0.5799999999999996}",48,32,-81.2893200021,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1,0.03,0.2
15,False,"{'a': 0.2, 'e': 0.5499999999999996}",32,0,-120.542876694,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 2}",0,0.03,0.2
16,False,"{'a': 0.2, 'e': 0.5199999999999996}",48,15,-69.5553941346,"{0: 26, 1: 2, 2: 3, 3: 1, 4: 1}",1,0.03,0.2
17,False,"{'a': 0.2, 'e': 0.48999999999999955}",32,0,-68.9573567382,"{0: 25, 1: 3, 2: 3, 3: 0, 4: 1}",0,0.03,0.2
18,False,"{'a': 0.2, 'e': 0.4599999999999995}",32,21,-40.4264641981,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.03,0.2
19,False,"{'a': 0.2, 'e': 0.4299999999999995}",40,28,11.8440885504,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
20,False,"{'a': 0.2, 'e': 0.39999999999999947}",48,1,-49.7666778687,"{0: 42, 1: 0, 2: 3, 3: 1, 4: 1}",1,0.03,0.2
21,False,"{'a': 0.2, 'e': 0.36999999999999944}",32,0,-60.7525288453,"{0: 26, 1: 1, 2: 4, 3: 0, 4: 1}",0,0.03,0.2
22,False,"{'a': 0.2, 'e': 0.3399999999999994}",40,17,-58.1638699872,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 1}",1,0.03,0.2
23,False,"{'a': 0.2, 'e': 0.3099999999999994}",32,27,-14.9403544164,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.03,0.2
24,False,"{'a': 0.2, 'e': 0.27999999999999936}",32,14,1.97017446982,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.03,0.2
25,False,"{'a': 0.2, 'e': 0.24999999999999936}",40,29,-7.6653097619,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.03,0.2
26,False,"{'a': 0.2, 'e': 0.21999999999999936}",32,27,9.56039589679,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
27,False,"{'a': 0.2, 'e': 0.18999999999999936}",32,4,33.6293667342,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
28,False,"{'a': 0.2, 'e': 0.15999999999999936}",32,0,-70.5900320063,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 2}",0,0.03,0.2
29,False,"{'a': 0.2, 'e': 0.12999999999999937}",32,17,-18.3506984171,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.03,0.2
30,False,"{'a': 0.2, 'e': 0.09999999999999937}",32,5,-29.9493531894,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 1}",1,0.03,0.2
31,False,"{'a': 0.2, 'e': 0.06999999999999937}",40,25,21.363302562,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
32,False,"{'a': 0.2, 'e': 0.03999999999999937}",32,7,18.346569305,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
1,True,"{'a': 0, 'e': 0}",32,21,-5.14687020103,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.03,0.2
2,True,"{'a': 0, 'e': 0}",40,20,-78.706006196,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",1,0.03,0.2
3,True,"{'a': 0, 'e': 0}",32,18,19.892214498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
4,True,"{'a': 0, 'e': 0}",48,0,0.239920582509,"{0: 47, 1: 0, 2: 0, 3: 0, 4: 1}",0,0.03,0.2
5,True,"{'a': 0, 'e': 0}",32,16,14.4694700189,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.03,0.2
6,True,"{'a': 0, 'e': 0}",32,0,33.9870918466,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,0.03,0.2
7,True,"{'a': 0, 'e': 0}",40,19,-17.327848835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.03,0.2
8,True,"{'a': 0, 'e': 0}",32,0,-46.951937737,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 2}",0,0.03,0.2
9,True,"{'a': 0, 'e': 0}",32,21,16.0980887454,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
10,True,"{'a': 0, 'e': 0}",48,6,37.445426103,"{0: 41, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.03,0.2
1,False,"{'a': 0.2, 'e': 0.98}",32,0,-76.6914909733,"{0: 25, 1: 1, 2: 5, 3: 0, 4: 1}",0,0.02,0.2
2,False,"{'a': 0.2, 'e': 0.96}",32,0,-119.265660613,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 2}",0,0.02,0.2
3,False,"{'a': 0.2, 'e': 0.94}",40,0,-118.117549294,"{0: 27, 1: 4, 2: 8, 3: 0, 4: 1}",0,0.02,0.2
4,False,"{'a': 0.2, 'e': 0.9199999999999999}",32,0,-156.056186036,"{0: 22, 1: 0, 2: 7, 3: 1, 4: 2}",0,0.02,0.2
5,False,"{'a': 0.2, 'e': 0.8999999999999999}",32,18,-53.5834587614,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1,0.02,0.2
6,False,"{'a': 0.2, 'e': 0.8799999999999999}",40,11,-125.873623183,"{0: 22, 1: 1, 2: 2, 3: 2, 4: 2}",1,0.02,0.2
7,False,"{'a': 0.2, 'e': 0.8599999999999999}",32,18,-64.7647568531,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1,0.02,0.2
8,False,"{'a': 0.2, 'e': 0.8399999999999999}",40,0,-91.5891979065,"{0: 30, 1: 2, 2: 7, 3: 0, 4: 1}",0,0.02,0.2
9,False,"{'a': 0.2, 'e': 0.8199999999999998}",48,0,-115.322961994,"{0: 35, 1: 3, 2: 7, 3: 3, 4: 0}",0,0.02,0.2
10,False,"{'a': 0.2, 'e': 0.7999999999999998}",40,0,-201.304102866,"{0: 26, 1: 2, 2: 6, 3: 4, 4: 2}",0,0.02,0.2
11,False,"{'a': 0.2, 'e': 0.7799999999999998}",48,0,-159.787218912,"{0: 37, 1: 1, 2: 7, 3: 0, 4: 3}",0,0.02,0.2
12,False,"{'a': 0.2, 'e': 0.7599999999999998}",40,0,-264.310788933,"{0: 24, 1: 4, 2: 7, 3: 0, 4: 5}",0,0.02,0.2
13,False,"{'a': 0.2, 'e': 0.7399999999999998}",32,16,-60.1825943936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1,0.02,0.2
14,False,"{'a': 0.2, 'e': 0.7199999999999998}",32,0,-230.207743991,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 4}",0,0.02,0.2
15,False,"{'a': 0.2, 'e': 0.6999999999999997}",32,11,-71.2003652606,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 1}",1,0.02,0.2
16,False,"{'a': 0.2, 'e': 0.6799999999999997}",40,0,-63.4348646964,"{0: 34, 1: 1, 2: 3, 3: 1, 4: 1}",0,0.02,0.2
17,False,"{'a': 0.2, 'e': 0.6599999999999997}",48,2,-156.408070325,"{0: 31, 1: 2, 2: 9, 3: 3, 4: 1}",1,0.02,0.2
18,False,"{'a': 0.2, 'e': 0.6399999999999997}",40,14,-160.54628094,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 2}",1,0.02,0.2
19,False,"{'a': 0.2, 'e': 0.6199999999999997}",40,7,-44.204911279,"{0: 26, 1: 3, 2: 2, 3: 2, 4: 0}",1,0.02,0.2
20,False,"{'a': 0.2, 'e': 0.5999999999999996}",48,5,-198.869387151,"{0: 35, 1: 0, 2: 2, 3: 1, 4: 5}",1,0.02,0.2
21,False,"{'a': 0.2, 'e': 0.5799999999999996}",32,18,-24.747992941,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1,0.02,0.2
22,False,"{'a': 0.2, 'e': 0.5599999999999996}",32,0,-58.7954625286,"{0: 25, 1: 0, 2: 6, 3: 1, 4: 0}",0,0.02,0.2
23,False,"{'a': 0.2, 'e': 0.5399999999999996}",40,0,-82.8702774511,"{0: 32, 1: 3, 2: 2, 3: 2, 4: 1}",0,0.02,0.2
24,False,"{'a': 0.2, 'e': 0.5199999999999996}",32,16,-43.0787683065,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1,0.02,0.2
25,False,"{'a': 0.2, 'e': 0.49999999999999956}",32,23,3.88013926795,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.2
26,False,"{'a': 0.2, 'e': 0.47999999999999954}",32,22,-14.2531319278,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.02,0.2
27,False,"{'a': 0.2, 'e': 0.4599999999999995}",32,24,-31.1906136555,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1,0.02,0.2
28,False,"{'a': 0.2, 'e': 0.4399999999999995}",32,8,-59.3530619312,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 0}",1,0.02,0.2
29,False,"{'a': 0.2, 'e': 0.4199999999999995}",40,0,-143.63860808,"{0: 30, 1: 2, 2: 5, 3: 0, 4: 3}",1,0.02,0.2
30,False,"{'a': 0.2, 'e': 0.39999999999999947}",32,26,9.17071625907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
31,False,"{'a': 0.2, 'e': 0.37999999999999945}",48,37,-74.8216122872,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1,0.02,0.2
32,False,"{'a': 0.2, 'e': 0.35999999999999943}",32,16,1.07195563133,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.02,0.2
33,False,"{'a': 0.2, 'e': 0.3399999999999994}",48,23,-38.7552044386,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",1,0.02,0.2
34,False,"{'a': 0.2, 'e': 0.3199999999999994}",40,19,-52.0811051384,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1,0.02,0.2
35,False,"{'a': 0.2, 'e': 0.2999999999999994}",32,21,6.50083094818,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.2
36,False,"{'a': 0.2, 'e': 0.27999999999999936}",40,23,-13.9253230159,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.02,0.2
37,False,"{'a': 0.2, 'e': 0.25999999999999934}",40,24,-5.33093595151,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1,0.02,0.2
38,False,"{'a': 0.2, 'e': 0.23999999999999935}",48,40,16.6231100262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
39,False,"{'a': 0.2, 'e': 0.21999999999999936}",32,14,2.90554500099,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.02,0.2
40,False,"{'a': 0.2, 'e': 0.19999999999999937}",32,22,2.88851961379,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.2
41,False,"{'a': 0.2, 'e': 0.17999999999999938}",32,16,-20.8078872741,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.02,0.2
42,False,"{'a': 0.2, 'e': 0.1599999999999994}",40,27,-10.9812916839,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.02,0.2
43,False,"{'a': 0.2, 'e': 0.1399999999999994}",32,27,0.895259291973,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
44,False,"{'a': 0.2, 'e': 0.1199999999999994}",40,25,17.4752761758,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
45,False,"{'a': 0.2, 'e': 0.0999999999999994}",40,26,19.9551632687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
46,False,"{'a': 0.2, 'e': 0.07999999999999939}",48,34,-19.768884832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.02,0.2
47,False,"{'a': 0.2, 'e': 0.05999999999999939}",32,18,17.1609032601,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
48,False,"{'a': 0.2, 'e': 0.03999999999999938}",40,16,8.8900853688,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.02,0.2
1,True,"{'a': 0, 'e': 0}",32,22,15.8122823104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
2,True,"{'a': 0, 'e': 0}",40,24,19.9559978917,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
3,True,"{'a': 0, 'e': 0}",40,27,18.6634600796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
4,True,"{'a': 0, 'e': 0}",48,40,12.8797148378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
5,True,"{'a': 0, 'e': 0}",40,22,27.1422890088,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
6,True,"{'a': 0, 'e': 0}",40,27,18.9134461241,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
7,True,"{'a': 0, 'e': 0}",48,19,15.5943123664,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.02,0.2
8,True,"{'a': 0, 'e': 0}",40,16,33.5536480101,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
9,True,"{'a': 0, 'e': 0}",32,25,11.0733975327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
10,True,"{'a': 0, 'e': 0}",32,24,13.5561201222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.2
1,False,"{'a': 0.2, 'e': 0.99}",48,0,-299.975768553,"{0: 25, 1: 7, 2: 11, 3: 1, 4: 4}",0,0.01,0.2
2,False,"{'a': 0.2, 'e': 0.98}",32,22,-43.5129961369,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1,0.01,0.2
3,False,"{'a': 0.2, 'e': 0.97}",32,0,-269.524201717,"{0: 16, 1: 3, 2: 5, 3: 5, 4: 3}",0,0.01,0.2
4,False,"{'a': 0.2, 'e': 0.96}",48,14,-153.998743369,"{0: 19, 1: 3, 2: 10, 3: 1, 4: 1}",1,0.01,0.2
5,False,"{'a': 0.2, 'e': 0.95}",32,0,-197.525189691,"{0: 19, 1: 1, 2: 7, 3: 3, 4: 2}",0,0.01,0.2
6,False,"{'a': 0.2, 'e': 0.94}",32,0,-183.99491117,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 3}",0,0.01,0.2
7,False,"{'a': 0.2, 'e': 0.9299999999999999}",40,30,-6.93248964244,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.01,0.2
8,False,"{'a': 0.2, 'e': 0.9199999999999999}",32,10,-59.0533863529,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 1}",1,0.01,0.2
9,False,"{'a': 0.2, 'e': 0.9099999999999999}",40,4,-103.90813029,"{0: 26, 1: 1, 2: 7, 3: 1, 4: 1}",1,0.01,0.2
10,False,"{'a': 0.2, 'e': 0.8999999999999999}",40,0,-165.063211014,"{0: 25, 1: 0, 2: 13, 3: 1, 4: 1}",0,0.01,0.2
11,False,"{'a': 0.2, 'e': 0.8899999999999999}",32,28,7.99626750856,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
12,False,"{'a': 0.2, 'e': 0.8799999999999999}",48,0,-170.576545626,"{0: 32, 1: 3, 2: 10, 3: 2, 4: 1}",0,0.01,0.2
13,False,"{'a': 0.2, 'e': 0.8699999999999999}",32,0,-212.321485419,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 3}",0,0.01,0.2
14,False,"{'a': 0.2, 'e': 0.8599999999999999}",32,0,-90.9939937967,"{0: 25, 1: 0, 2: 5, 3: 1, 4: 1}",0,0.01,0.2
15,False,"{'a': 0.2, 'e': 0.8499999999999999}",32,0,-129.758679543,"{0: 23, 1: 0, 2: 5, 3: 3, 4: 1}",0,0.01,0.2
16,False,"{'a': 0.2, 'e': 0.8399999999999999}",32,18,-14.4488449589,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
17,False,"{'a': 0.2, 'e': 0.8299999999999998}",48,0,-204.981585795,"{0: 33, 1: 1, 2: 9, 3: 3, 4: 2}",0,0.01,0.2
18,False,"{'a': 0.2, 'e': 0.8199999999999998}",32,6,-71.8877726491,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 1}",1,0.01,0.2
19,False,"{'a': 0.2, 'e': 0.8099999999999998}",48,18,-114.560716266,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",1,0.01,0.2
20,False,"{'a': 0.2, 'e': 0.7999999999999998}",32,0,-84.2968607726,"{0: 23, 1: 3, 2: 5, 3: 0, 4: 1}",0,0.01,0.2
21,False,"{'a': 0.2, 'e': 0.7899999999999998}",32,0,-53.7094852225,"{0: 25, 1: 2, 2: 3, 3: 2, 4: 0}",0,0.01,0.2
22,False,"{'a': 0.2, 'e': 0.7799999999999998}",48,22,-29.0671987458,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.01,0.2
23,False,"{'a': 0.2, 'e': 0.7699999999999998}",32,20,-5.97481104157,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
24,False,"{'a': 0.2, 'e': 0.7599999999999998}",40,10,-137.392307022,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",1,0.01,0.2
25,False,"{'a': 0.2, 'e': 0.7499999999999998}",40,0,-232.381778741,"{0: 24, 1: 7, 2: 4, 3: 1, 4: 4}",0,0.01,0.2
26,False,"{'a': 0.2, 'e': 0.7399999999999998}",40,0,-253.971265987,"{0: 24, 1: 3, 2: 8, 3: 1, 4: 4}",0,0.01,0.2
27,False,"{'a': 0.2, 'e': 0.7299999999999998}",48,2,-223.956559049,"{0: 30, 1: 4, 2: 6, 3: 3, 4: 3}",1,0.01,0.2
28,False,"{'a': 0.2, 'e': 0.7199999999999998}",32,0,-154.894111091,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 3}",0,0.01,0.2
29,False,"{'a': 0.2, 'e': 0.7099999999999997}",32,14,-17.7951646382,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1,0.01,0.2
30,False,"{'a': 0.2, 'e': 0.6999999999999997}",40,0,-224.802757922,"{0: 28, 1: 4, 2: 3, 3: 0, 4: 5}",0,0.01,0.2
31,False,"{'a': 0.2, 'e': 0.6899999999999997}",32,25,-32.0637952704,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 0}",1,0.01,0.2
32,False,"{'a': 0.2, 'e': 0.6799999999999997}",32,0,-146.917359206,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 3}",0,0.01,0.2
33,False,"{'a': 0.2, 'e': 0.6699999999999997}",32,0,-162.267847061,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 3}",0,0.01,0.2
34,False,"{'a': 0.2, 'e': 0.6599999999999997}",40,0,-103.294205797,"{0: 33, 1: 3, 2: 1, 3: 1, 4: 2}",0,0.01,0.2
35,False,"{'a': 0.2, 'e': 0.6499999999999997}",32,18,-9.94242742117,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1,0.01,0.2
36,False,"{'a': 0.2, 'e': 0.6399999999999997}",40,0,-218.751698042,"{0: 27, 1: 2, 2: 5, 3: 3, 4: 3}",0,0.01,0.2
37,False,"{'a': 0.2, 'e': 0.6299999999999997}",48,0,-182.479972464,"{0: 35, 1: 3, 2: 5, 3: 2, 4: 3}",0,0.01,0.2
38,False,"{'a': 0.2, 'e': 0.6199999999999997}",40,0,-260.068730821,"{0: 26, 1: 1, 2: 6, 3: 3, 4: 4}",0,0.01,0.2
39,False,"{'a': 0.2, 'e': 0.6099999999999997}",32,3,-54.277255685,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 1}",1,0.01,0.2
40,False,"{'a': 0.2, 'e': 0.5999999999999996}",32,22,0.179974951036,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
41,False,"{'a': 0.2, 'e': 0.5899999999999996}",40,0,-157.805764221,"{0: 30, 1: 1, 2: 5, 3: 1, 4: 3}",0,0.01,0.2
42,False,"{'a': 0.2, 'e': 0.5799999999999996}",32,0,-95.14726649,"{0: 22, 1: 2, 2: 7, 3: 0, 4: 1}",1,0.01,0.2
43,False,"{'a': 0.2, 'e': 0.5699999999999996}",48,33,-67.9095037359,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1,0.01,0.2
44,False,"{'a': 0.2, 'e': 0.5599999999999996}",40,0,-85.6525966573,"{0: 31, 1: 3, 2: 4, 3: 1, 4: 1}",0,0.01,0.2
45,False,"{'a': 0.2, 'e': 0.5499999999999996}",40,0,-46.4873717889,"{0: 34, 1: 1, 2: 3, 3: 2, 4: 0}",1,0.01,0.2
46,False,"{'a': 0.2, 'e': 0.5399999999999996}",40,26,-51.4441749272,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1,0.01,0.2
47,False,"{'a': 0.2, 'e': 0.5299999999999996}",32,0,-228.884958512,"{0: 21, 1: 1, 2: 3, 3: 3, 4: 4}",0,0.01,0.2
48,False,"{'a': 0.2, 'e': 0.5199999999999996}",32,0,-94.92895833,"{0: 25, 1: 1, 2: 3, 3: 2, 4: 1}",0,0.01,0.2
49,False,"{'a': 0.2, 'e': 0.5099999999999996}",32,0,-58.5310025283,"{0: 26, 1: 2, 2: 3, 3: 0, 4: 1}",1,0.01,0.2
50,False,"{'a': 0.2, 'e': 0.49999999999999956}",32,0,-19.8373900598,"{0: 27, 1: 2, 2: 2, 3: 1, 4: 0}",0,0.01,0.2
51,False,"{'a': 0.2, 'e': 0.48999999999999955}",40,27,-15.601965903,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.01,0.2
52,False,"{'a': 0.2, 'e': 0.47999999999999954}",40,17,-68.373669838,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 2}",1,0.01,0.2
53,False,"{'a': 0.2, 'e': 0.46999999999999953}",40,21,-43.4488147238,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.01,0.2
54,False,"{'a': 0.2, 'e': 0.4599999999999995}",40,4,-72.6155243688,"{0: 28, 1: 2, 2: 5, 3: 0, 4: 1}",1,0.01,0.2
55,False,"{'a': 0.2, 'e': 0.4499999999999995}",40,25,-109.699237694,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 2}",1,0.01,0.2
56,False,"{'a': 0.2, 'e': 0.4399999999999995}",48,14,-41.3075446283,"{0: 29, 1: 1, 2: 3, 3: 0, 4: 1}",1,0.01,0.2
57,False,"{'a': 0.2, 'e': 0.4299999999999995}",32,15,-0.729355168269,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
58,False,"{'a': 0.2, 'e': 0.4199999999999995}",48,29,-11.1393925621,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1,0.01,0.2
59,False,"{'a': 0.2, 'e': 0.4099999999999995}",40,29,-14.4514511097,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.2
60,False,"{'a': 0.2, 'e': 0.39999999999999947}",32,12,15.6735995721,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
61,False,"{'a': 0.2, 'e': 0.38999999999999946}",40,0,-34.8563408932,"{0: 34, 1: 1, 2: 4, 3: 1, 4: 0}",0,0.01,0.2
62,False,"{'a': 0.2, 'e': 0.37999999999999945}",48,13,-13.5060006542,"{0: 30, 1: 1, 2: 4, 3: 0, 4: 0}",1,0.01,0.2
63,False,"{'a': 0.2, 'e': 0.36999999999999944}",40,10,12.197373071,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
64,False,"{'a': 0.2, 'e': 0.35999999999999943}",32,0,-15.4254477031,"{0: 27, 1: 1, 2: 4, 3: 0, 4: 0}",1,0.01,0.2
65,False,"{'a': 0.2, 'e': 0.3499999999999994}",32,0,-3.60712676222,"{0: 28, 1: 2, 2: 2, 3: 0, 4: 0}",0,0.01,0.2
66,False,"{'a': 0.2, 'e': 0.3399999999999994}",32,16,-43.1046428453,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1,0.01,0.2
67,False,"{'a': 0.2, 'e': 0.3299999999999994}",32,18,-22.8825485666,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1,0.01,0.2
68,False,"{'a': 0.2, 'e': 0.3199999999999994}",32,13,-18.1685735757,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.01,0.2
69,False,"{'a': 0.2, 'e': 0.3099999999999994}",48,34,-18.6215223196,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1,0.01,0.2
70,False,"{'a': 0.2, 'e': 0.2999999999999994}",40,31,-30.5365200244,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1,0.01,0.2
71,False,"{'a': 0.2, 'e': 0.28999999999999937}",48,36,18.8521461029,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
72,False,"{'a': 0.2, 'e': 0.27999999999999936}",48,28,-60.1612548058,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1,0.01,0.2
73,False,"{'a': 0.2, 'e': 0.26999999999999935}",40,29,17.0335092783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
74,False,"{'a': 0.2, 'e': 0.25999999999999934}",40,25,-10.3058974835,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.2
75,False,"{'a': 0.2, 'e': 0.24999999999999933}",32,2,-75.0825051611,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",1,0.01,0.2
76,False,"{'a': 0.2, 'e': 0.23999999999999932}",32,12,11.6475559628,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
77,False,"{'a': 0.2, 'e': 0.22999999999999932}",40,24,2.54759872244,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
78,False,"{'a': 0.2, 'e': 0.2199999999999993}",32,9,-27.5929445826,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1,0.01,0.2
79,False,"{'a': 0.2, 'e': 0.2099999999999993}",32,16,-51.4920296092,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1,0.01,0.2
80,False,"{'a': 0.2, 'e': 0.1999999999999993}",32,25,-36.1481828837,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1,0.01,0.2
81,False,"{'a': 0.2, 'e': 0.18999999999999928}",48,26,-66.0163736685,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1,0.01,0.2
82,False,"{'a': 0.2, 'e': 0.17999999999999927}",32,15,21.9890138013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
83,False,"{'a': 0.2, 'e': 0.16999999999999926}",32,5,19.9925474603,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
84,False,"{'a': 0.2, 'e': 0.15999999999999925}",32,24,-23.0311618904,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.2
